id,title,category,description,link,image_link,availability,price,brand,identifier_exists 
1019933,Santa's 2019 Delivery!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Santa is ready for his 2019 delivery! With a full sack of gifts over his shoulder - he is sure to have a special surprise for you!,https://www.christopherradko.com/ProductInfo/1019933.aspx,https://www.christopherradko.com/images/products/1019933_M.jpg,In Stock,60.00,Christopher Radko,no
1019367,Top Hat Of His Class,Fine European Glass,If any nutcracker has gone the extra Christmas mile - it's this brilliant fellow with the 1000-watt smile. His hat certainly is the tops.,https://www.christopherradko.com/ProductInfo/1019367.aspx,https://www.christopherradko.com/images/products/1019367_M.jpg,In Stock,43.00,Christopher Radko,no
1019917,Crimson Satchel of Toys!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.A crimson satchel of terrific toys! A fuzzy teddy bear - toy train - and musical drum fill this bag to the brim and delight all who see it!,https://www.christopherradko.com/ProductInfo/1019917.aspx,https://www.christopherradko.com/images/products/1019917_M.jpg,In Stock,56.00,Christopher Radko,no
1019885,Something Sweet Stocking,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This holiday sock is overflowing with sweet treats and whimsical packages. From the gingerbread's tiny chef's hat to his gumdrop buttons - this stocking truly is something sweet!,https://www.christopherradko.com/ProductInfo/1019885.aspx,https://www.christopherradko.com/images/products/1019885_M.jpg,In Stock,43.00,Christopher Radko,no
1019674,A Stocking You Can Hear!,Fine European Glass,This elaborate stocking is brimming with glamorous gifts waiting to be opened Christmas Day! You can almost hear the joyous ringing of Christmas bells from the decadent décor on this stocking!,https://www.christopherradko.com/ProductInfo/1019674.aspx,https://www.christopherradko.com/images/products/1019674_M.jpg,In Stock,60.00,Christopher Radko,no
1019886,Christmas Tree Gift,Fine European Glass,This item is available for pre-order and will be shipping in the spring.It must be quite a feat fitting a Christmas tree inside of a gift! What a pleasant surprise to find this tree fully decorated with dazzling orbs and draped with beads aplenty!,https://www.christopherradko.com/ProductInfo/1019886.aspx,https://www.christopherradko.com/images/products/1019886_M.jpg,In Stock,43.00,Christopher Radko,no
4027748,Christmas Confetti 9 Count 2.5" Reflector Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.It's a holiday triple threat! This set of Christmas adornments features oversized rounds with a chic shine and elegant glitter quality.,https://www.christopherradko.com/ProductInfo/4027748.aspx,https://www.christopherradko.com/images/products/4027748_M.jpg,In Stock,23.95,Christopher Radko,no
4027765,Holiday Splendor 12 Count 1.75" Decorated Shapes,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Trinkets galore! This set is perfect for a fun yet ornate Christmas tree.,https://www.christopherradko.com/ProductInfo/4027765.aspx,https://www.christopherradko.com/images/products/4027765_M.jpg,In Stock,18.95,Christopher Radko,no
1018943,It's Chilly At the Top,Fine European Glass,The sparkling - crystalline frost on this snowman's sweet face is enough to melt any heart. And with that extravagant - snow-capped top hat - he's really putting on the ritz!,https://www.christopherradko.com/ProductInfo/1018943.aspx,https://www.christopherradko.com/images/products/1018943_M.jpg,In Stock,40.00,Christopher Radko,no
1019389,Cool Stocking Stuffer!,Fine European Glass,Who knew Snowman would enjoy the coziness of a fur-trimmed stocking? Though icicles persist - his warmth is never remiss.,https://www.christopherradko.com/ProductInfo/1019389.aspx,https://www.christopherradko.com/images/products/1019389_M.jpg,In Stock,53.00,Christopher Radko,no
1019310,Don't Get Snooty!,Fine European Glass,With a glance behind him at a cargo of designer decorations - this high-stepping retro reindeer in his spiffy holiday sweater seems to know something we don't know.,https://www.christopherradko.com/ProductInfo/1019310.aspx,https://www.christopherradko.com/images/products/1019310_M.jpg,In Stock,66.00,Christopher Radko,no
1019914,Grinning Santa,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Santa is grinning from ear-to-ear! With a twinkle in his eyes and a snow-white beard full of sparkles - he is an exciting addition to any Christmas tree!,https://www.christopherradko.com/ProductInfo/1019914.aspx,https://www.christopherradko.com/images/products/1019914_M.jpg,In Stock,40.00,Christopher Radko,no
4027710,Holiday Splendor 12 Count 1.75" Signature Flocked Tulips & Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Decorate this year with a classic Christmas look. These retro inspired designs are sure to be your favorite ornament set.,https://www.christopherradko.com/ProductInfo/4027710.aspx,https://www.christopherradko.com/images/products/4027710_M.jpg,In Stock,20.95,Christopher Radko,no
4027782,Halloween 1 Count 6"  Spider Web Skull,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.That light glowing in the distance on Halloween night is our Spider Web Skull! Eerie enough to spook any mischievous tricker treater!,https://www.christopherradko.com/ProductInfo/4027782.aspx,https://www.christopherradko.com/images/products/4027782_M.jpg,In Stock,28.95,Christopher Radko,no
1019138,Sleighful Of Love,Fine European Glass,It's hard to say which is more captivating - the marvelous pile of gifts or the bright red sleigh that carries them. Look closely and you'll see a delicate pattern of hearts on the outside of the sleigh!,https://www.christopherradko.com/ProductInfo/1019138.aspx,https://www.christopherradko.com/images/products/1019138_M.jpg,In Stock,66.00,Christopher Radko,no
4027765,Holiday Splendor 12 Count 1.75" Decorated Shapes,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Trinkets galore! This set is perfect for a fun yet ornate Christmas tree.,https://www.christopherradko.com/ProductInfo/4027765.aspx,https://www.christopherradko.com/images/products/4027765_M.jpg,In Stock,18.95,Christopher Radko,no
4027711,Holiday Splendor 12 Count 1.75" Reflector Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Shimmer and Shine! Sure to catch Santa's eye as he heads downs the chimney.,https://www.christopherradko.com/ProductInfo/4027711.aspx,https://www.christopherradko.com/images/products/4027711_M.jpg,In Stock,19.95,Christopher Radko,no
4027562,Holiday Splendor 1.75" 12c Decorated Rounds and Shapes,Shiny Brite,Drench your Christmas tree in colorful splendor with this set of twelve stunning ornaments featuring varied holiday patterns.,https://www.christopherradko.com/ProductInfo/4027562.aspx,https://www.christopherradko.com/images/products/4027562_M.jpg,In Stock,18.95,Christopher Radko,no
4027709,Holiday Splendor 20 Count 1.25" Reflector & Decorated Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Complete your Christmas Tree with this intricate decoration set. Reflecting and illuminating the glow of Christmas.,https://www.christopherradko.com/ProductInfo/4027709.aspx,https://www.christopherradko.com/images/products/4027709_M.jpg,In Stock,20.95,Christopher Radko,no
1020051,Our First Home!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Celebrate the joys and excitement of getting the keys to your first house! This adorable keepsake is the perfect gift for the first-time home owner!,https://www.christopherradko.com/ProductInfo/1020051.aspx,https://www.christopherradko.com/images/products/1020051_M.jpg,In Stock,73.00,Christopher Radko,no
1019547,Love At First Christmas,Fine European Glass,What an amazing feeling to be in a new home - especially at Christmas time. So - enjoy this new season of life - and commemorate it with this delightful design.,https://www.christopherradko.com/ProductInfo/1019547.aspx,https://www.christopherradko.com/images/products/1019547_M.jpg,In Stock,60.00,Christopher Radko,no
4027721,Holiday Splendor 4 Count 4" Signature Flocked Tulips & Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Every detail on these exquisite ornaments will have you in awe. A brilliant blend of festive colors and exceptional design on this classic set.,https://www.christopherradko.com/ProductInfo/4027721.aspx,https://www.christopherradko.com/images/products/4027721_M.jpg,In Stock,25.95,Christopher Radko,no
1019773,Winter Time Stocking,Fine European Glass,This item is available for pre-order and will be shipping in the spring.A classic old-world Christmas stocking. Santa in his royal red robes is perfectly placed on one side of this spectacular stocking as a quaint chapel is painted on the other side.,https://www.christopherradko.com/ProductInfo/1019773.aspx,https://www.christopherradko.com/images/products/1019773_M.jpg,In Stock,70.00,Christopher Radko,no
1019985,Winter Treasures Sleigh,Fine European Glass,This item is available for pre-order and will be shipping in the spring.What a beautiful sleigh! The sides of the sleigh are a sight to see as each side is hand-painted with meticulous detail and care! Lanterns are set to light the way through the forest on this wintry evening!,https://www.christopherradko.com/ProductInfo/1019985.aspx,https://www.christopherradko.com/images/products/1019985_M.jpg,In Stock,76.00,Christopher Radko,no
4027558,Holiday Splendor 1.25" 20c Decorated Rounds,Shiny Brite,No Christmas tree is complete without timeless trimmings - and these festive baubles are the perfect touch!,https://www.christopherradko.com/ProductInfo/4027558.aspx,https://www.christopherradko.com/images/products/4027558_M.jpg,In Stock,17.95,Christopher Radko,no
4027719,Holiday Splendor 4 Count 3.25"  Santa Figures,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.You can't have Christmas without Santa. Don't worry we made a Santa set just for you.,https://www.christopherradko.com/ProductInfo/4027719.aspx,https://www.christopherradko.com/images/products/4027719_M.jpg,In Stock,29.95,Christopher Radko,no
4027725,Holiday Splendor 1 Count 7' Tinsel Garland,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Nothing says its Christmas quite like some Shiny Brite holiday tinsel. Drape anywhere for a instant Christmas look. This beautiful garland comes in one continuous strand.,https://www.christopherradko.com/ProductInfo/4027725.aspx,https://www.christopherradko.com/images/products/4027725_M.jpg,In Stock,27.95,Christopher Radko,no
1019722,Waddling Through The Snow!,Fine European Glass,Wait a minute; those aren't reindeer pulling the sleigh! In fact - it is a trio of perfectly precious penguins dressed as reindeer! "Onward - " their polar bear friend says as they pull a sleigh full of gifts!,https://www.christopherradko.com/ProductInfo/1019722.aspx,https://www.christopherradko.com/images/products/1019722_M.jpg,In Stock,66.00,Christopher Radko,no
1019834,Santa's Balsam Fir Tree,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Santa is in bundled up a ready to deliver a specially decorated Christmas tree to a lucky someone!,https://www.christopherradko.com/ProductInfo/1019834.aspx,https://www.christopherradko.com/images/products/1019834_M.jpg,In Stock,63.00,Christopher Radko,no
